Name,Url,Category
مہاراجکمار آف وزیاناگرام,https://ur.wikipedia.org/wiki/%D9%85%DB%81%D8%A7%D8%B1%D8%A7%D8%AC%DA%A9%D9%85%D8%A7%D8%B1_%D8%A2%D9%81_%D9%88%D8%B2%DB%8C%D8%A7%D9%86%D8%A7%DA%AF%D8%B1%D8%A7%D9%85,deaths
اسوکا ساکاماکی,https://ur.wikipedia.org/wiki/%D8%A7%D8%B3%D9%88%DA%A9%D8%A7_%D8%B3%D8%A7%DA%A9%D8%A7%D9%85%D8%A7%DA%A9%DB%8C,living
یور گوسسیفرس,https://ur.wikipedia.org/wiki/%DB%8C%D9%88%D8%B1_%DA%AF%D9%88%D8%B3%D8%B3%DB%8C%D9%81%D8%B1%D8%B3,deaths
طرغت پاشا,https://ur.wikipedia.org/wiki/%D8%B7%D8%B1%D8%BA%D8%AA_%D9%BE%D8%A7%D8%B4%D8%A7,deaths
کرنل محمد خان,https://ur.wikipedia.org/wiki/%DA%A9%D8%B1%D9%86%D9%84_%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%D8%A7%D9%86,deaths
حر بن یزید تمیمی,https://ur.wikipedia.org/wiki/%D8%AD%D8%B1_%D8%A8%D9%86_%DB%8C%D8%B2%DB%8C%D8%AF_%D8%AA%D9%85%DB%8C%D9%85%DB%8C,deaths
عبد الجبار قہرمان,https://ur.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%AC%D8%A8%D8%A7%D8%B1_%D9%82%DB%81%D8%B1%D9%85%D8%A7%D9%86,deaths
ملک راج آنند,https://ur.wikipedia.org/wiki/%D9%85%D9%84%DA%A9_%D8%B1%D8%A7%D8%AC_%D8%A2%D9%86%D9%86%D8%AF,deaths
نعیم صدیقی,https://ur.wikipedia.org/wiki/%D9%86%D8%B9%DB%8C%D9%85_%D8%B5%D8%AF%DB%8C%D9%82%DB%8C,deaths
فاطمہ بیگم,https://ur.wikipedia.org/wiki/%D9%81%D8%A7%D8%B7%D9%85%DB%81_%D8%A8%DB%8C%DA%AF%D9%85,deaths
فلپ نوئیل بیکر,https://ur.wikipedia.org/wiki/%D9%81%D9%84%D9%BE_%D9%86%D9%88%D8%A6%DB%8C%D9%84_%D8%A8%DB%8C%DA%A9%D8%B1,deaths
قرت العین حیدر,https://ur.wikipedia.org/wiki/%D9%82%D8%B1%D8%AA_%D8%A7%D9%84%D8%B9%DB%8C%D9%86_%D8%AD%DB%8C%D8%AF%D8%B1,deaths
اتپل دت,https://ur.wikipedia.org/wiki/%D8%A7%D8%AA%D9%BE%D9%84_%D8%AF%D8%AA,deaths
ابن البرغوث,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D9%86_%D8%A7%D9%84%D8%A8%D8%B1%D8%BA%D9%88%D8%AB,deaths
اسامو اکاساکی,https://ur.wikipedia.org/wiki/%D8%A7%D8%B3%D8%A7%D9%85%D9%88_%D8%A7%DA%A9%D8%A7%D8%B3%D8%A7%DA%A9%DB%8C,living
براء بن عازب,https://ur.wikipedia.org/wiki/%D8%A8%D8%B1%D8%A7%D8%A1_%D8%A8%D9%86_%D8%B9%D8%A7%D8%B2%D8%A8,deaths
پیٹر میڈاوار,https://ur.wikipedia.org/wiki/%D9%BE%DB%8C%D9%B9%D8%B1_%D9%85%DB%8C%DA%88%D8%A7%D9%88%D8%A7%D8%B1,deaths
اروند گھوش,https://ur.wikipedia.org/wiki/%D8%A7%D8%B1%D9%88%D9%86%D8%AF_%DA%AF%DA%BE%D9%88%D8%B4,deaths
اختر رضا سلیمی,https://ur.wikipedia.org/wiki/%D8%A7%D8%AE%D8%AA%D8%B1_%D8%B1%D8%B6%D8%A7_%D8%B3%D9%84%DB%8C%D9%85%DB%8C,living
جابر بن عبد اللہ,https://ur.wikipedia.org/wiki/%D8%AC%D8%A7%D8%A8%D8%B1_%D8%A8%D9%86_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%84%DB%81,deaths
موسی صدر,https://ur.wikipedia.org/wiki/%D9%85%D9%88%D8%B3%DB%8C_%D8%B5%D8%AF%D8%B1,living
ہنس ایڈلف کرب,https://ur.wikipedia.org/wiki/%DB%81%D9%86%D8%B3_%D8%A7%DB%8C%DA%88%D9%84%D9%81_%DA%A9%D8%B1%D8%A8,deaths
القلقشندی,https://ur.wikipedia.org/wiki/%D8%A7%D9%84%D9%82%D9%84%D9%82%D8%B4%D9%86%D8%AF%DB%8C,deaths
جیمز گارفیلڈ,https://ur.wikipedia.org/wiki/%D8%AC%DB%8C%D9%85%D8%B2_%DA%AF%D8%A7%D8%B1%D9%81%DB%8C%D9%84%DA%88,deaths
ملتانا سنگھ,https://ur.wikipedia.org/wiki/%D9%85%D9%84%D8%AA%D8%A7%D9%86%D8%A7_%D8%B3%D9%86%DA%AF%DA%BE,deaths
جوناتھن سوئفٹ,https://ur.wikipedia.org/wiki/%D8%AC%D9%88%D9%86%D8%A7%D8%AA%DA%BE%D9%86_%D8%B3%D9%88%D8%A6%D9%81%D9%B9,deaths
زبیدہ آپا,https://ur.wikipedia.org/wiki/%D8%B2%D8%A8%DB%8C%D8%AF%DB%81_%D8%A2%D9%BE%D8%A7,deaths
سید آزاد شاہ بخاری,https://ur.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%A2%D8%B2%D8%A7%D8%AF_%D8%B4%D8%A7%DB%81_%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C,deaths
شمس الدین بلبل,https://ur.wikipedia.org/wiki/%D8%B4%D9%85%D8%B3_%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D8%A8%D9%84%D8%A8%D9%84,deaths
موسیٰ پاک شہید,https://ur.wikipedia.org/wiki/%D9%85%D9%88%D8%B3%DB%8C%D9%B0_%D9%BE%D8%A7%DA%A9_%D8%B4%DB%81%DB%8C%D8%AF,deaths
شونیا پالن پوری,https://ur.wikipedia.org/wiki/%D8%B4%D9%88%D9%86%DB%8C%D8%A7_%D9%BE%D8%A7%D9%84%D9%86_%D9%BE%D9%88%D8%B1%DB%8C,deaths
حلیم بروہی,https://ur.wikipedia.org/wiki/%D8%AD%D9%84%DB%8C%D9%85_%D8%A8%D8%B1%D9%88%DB%81%DB%8C,deaths
استاد سلطان خان,https://ur.wikipedia.org/wiki/%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF_%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%AE%D8%A7%D9%86,deaths
اولیسس ایس گرانٹ,https://ur.wikipedia.org/wiki/%D8%A7%D9%88%D9%84%DB%8C%D8%B3%D8%B3_%D8%A7%DB%8C%D8%B3_%DA%AF%D8%B1%D8%A7%D9%86%D9%B9,deaths
سلمان تاثیر,https://ur.wikipedia.org/wiki/%D8%B3%D9%84%D9%85%D8%A7%D9%86_%D8%AA%D8%A7%D8%AB%DB%8C%D8%B1,deaths
روزا برنایل نینو,https://ur.wikipedia.org/wiki/%D8%B1%D9%88%D8%B2%D8%A7_%D8%A8%D8%B1%D9%86%D8%A7%DB%8C%D9%84_%D9%86%DB%8C%D9%86%D9%88,deaths
محمد عادل شاہ,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B9%D8%A7%D8%AF%D9%84_%D8%B4%D8%A7%DB%81,deaths
باربرا کینٹ,https://ur.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B1%D8%A8%D8%B1%D8%A7_%DA%A9%DB%8C%D9%86%D9%B9,deaths
جیورج سٹگلر,https://ur.wikipedia.org/wiki/%D8%AC%DB%8C%D9%88%D8%B1%D8%AC_%D8%B3%D9%B9%DA%AF%D9%84%D8%B1,deaths
منتظر بابا,https://ur.wikipedia.org/wiki/%D9%85%D9%86%D8%AA%D8%B8%D8%B1_%D8%A8%D8%A7%D8%A8%D8%A7,deaths
مسودہ:مخمور سعیدی,https://ur.wikipedia.org/wiki/%D9%85%D8%B3%D9%88%D8%AF%DB%81:%D9%85%D8%AE%D9%85%D9%88%D8%B1_%D8%B3%D8%B9%DB%8C%D8%AF%DB%8C,deaths
اروشی (اداکارہ),https://ur.wikipedia.org/wiki/%D8%A7%D8%B1%D9%88%D8%B4%DB%8C_(%D8%A7%D8%AF%D8%A7%DA%A9%D8%A7%D8%B1%DB%81),living
عبد الرحیم خان خاناں,https://ur.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%B1%D8%AD%DB%8C%D9%85_%D8%AE%D8%A7%D9%86_%D8%AE%D8%A7%D9%86%D8%A7%DA%BA,deaths
رابرٹ برن ودورڈ,https://ur.wikipedia.org/wiki/%D8%B1%D8%A7%D8%A8%D8%B1%D9%B9_%D8%A8%D8%B1%D9%86_%D9%88%D8%AF%D9%88%D8%B1%DA%88,deaths
احمد بن علی البونی,https://ur.wikipedia.org/wiki/%D8%A7%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%B9%D9%84%DB%8C_%D8%A7%D9%84%D8%A8%D9%88%D9%86%DB%8C,deaths
رقیہ بنت محمد,https://ur.wikipedia.org/wiki/%D8%B1%D9%82%DB%8C%DB%81_%D8%A8%D9%86%D8%AA_%D9%85%D8%AD%D9%85%D8%AF,deaths
میر قاسم,https://ur.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1_%D9%82%D8%A7%D8%B3%D9%85,deaths
ارفع کریم,https://ur.wikipedia.org/wiki/%D8%A7%D8%B1%D9%81%D8%B9_%DA%A9%D8%B1%DB%8C%D9%85,deaths
غلام علی اوکاڑوی,https://ur.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85_%D8%B9%D9%84%DB%8C_%D8%A7%D9%88%DA%A9%D8%A7%DA%91%D9%88%DB%8C,deaths
شاہ سلطان حسینی,https://ur.wikipedia.org/wiki/%D8%B4%D8%A7%DB%81_%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%AD%D8%B3%DB%8C%D9%86%DB%8C,deaths
میری دوم ملکہ انگلستان,https://ur.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%DB%8C_%D8%AF%D9%88%D9%85_%D9%85%D9%84%DA%A9%DB%81_%D8%A7%D9%86%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86,deaths
ادتی گوویتریکر,https://ur.wikipedia.org/wiki/%D8%A7%D8%AF%D8%AA%DB%8C_%DA%AF%D9%88%D9%88%DB%8C%D8%AA%D8%B1%DB%8C%DA%A9%D8%B1,living
انور العولقی,https://ur.wikipedia.org/wiki/%D8%A7%D9%86%D9%88%D8%B1_%D8%A7%D9%84%D8%B9%D9%88%D9%84%D9%82%DB%8C,deaths
کانجی بھائی راٹھور,https://ur.wikipedia.org/wiki/%DA%A9%D8%A7%D9%86%D8%AC%DB%8C_%D8%A8%DA%BE%D8%A7%D8%A6%DB%8C_%D8%B1%D8%A7%D9%B9%DA%BE%D9%88%D8%B1,living
قائم چاندپوری,https://ur.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85_%DA%86%D8%A7%D9%86%D8%AF%D9%BE%D9%88%D8%B1%DB%8C,deaths
کارل گوٹلیب فینڈر,https://ur.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%84_%DA%AF%D9%88%D9%B9%D9%84%DB%8C%D8%A8_%D9%81%DB%8C%D9%86%DA%88%D8%B1,deaths
علی اکبر معین فر,https://ur.wikipedia.org/wiki/%D8%B9%D9%84%DB%8C_%D8%A7%DA%A9%D8%A8%D8%B1_%D9%85%D8%B9%DB%8C%D9%86_%D9%81%D8%B1,deaths
راشی (یہودی مفسر),https://ur.wikipedia.org/wiki/%D8%B1%D8%A7%D8%B4%DB%8C_(%DB%8C%DB%81%D9%88%D8%AF%DB%8C_%D9%85%D9%81%D8%B3%D8%B1),deaths
زاؤ ژیانگ,https://ur.wikipedia.org/wiki/%D8%B2%D8%A7%D8%A4_%DA%98%DB%8C%D8%A7%D9%86%DA%AF,deaths
سلیمان ثانی,https://ur.wikipedia.org/wiki/%D8%B3%D9%84%DB%8C%D9%85%D8%A7%D9%86_%D8%AB%D8%A7%D9%86%DB%8C,deaths
ابراہیم آبادی,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%DB%81%DB%8C%D9%85_%D8%A2%D8%A8%D8%A7%D8%AF%DB%8C,living
ولیم ولبرفورس برڈ,https://ur.wikipedia.org/wiki/%D9%88%D9%84%DB%8C%D9%85_%D9%88%D9%84%D8%A8%D8%B1%D9%81%D9%88%D8%B1%D8%B3_%D8%A8%D8%B1%DA%88,deaths
پاول ڈی۔ بویر,https://ur.wikipedia.org/wiki/%D9%BE%D8%A7%D9%88%D9%84_%DA%88%DB%8C%DB%94_%D8%A8%D9%88%DB%8C%D8%B1,deaths
نظام بائی,https://ur.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85_%D8%A8%D8%A7%D8%A6%DB%8C,deaths
میرزا حسن شیرازی,https://ur.wikipedia.org/wiki/%D9%85%DB%8C%D8%B1%D8%B2%D8%A7_%D8%AD%D8%B3%D9%86_%D8%B4%DB%8C%D8%B1%D8%A7%D8%B2%DB%8C,deaths
ایگ بوہر,https://ur.wikipedia.org/wiki/%D8%A7%DB%8C%DA%AF_%D8%A8%D9%88%DB%81%D8%B1,deaths
فرانسیسکو پیٹرارکا,https://ur.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D9%86%D8%B3%DB%8C%D8%B3%DA%A9%D9%88_%D9%BE%DB%8C%D9%B9%D8%B1%D8%A7%D8%B1%DA%A9%D8%A7,deaths
محمد حبیب,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%AD%D8%A8%DB%8C%D8%A8,deaths
محمد اشرف سیالوی,https://ur.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D8%B4%D8%B1%D9%81_%D8%B3%DB%8C%D8%A7%D9%84%D9%88%DB%8C,deaths
نظام الدین محمد سہالوی,https://ur.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85_%D8%A7%D9%84%D8%AF%DB%8C%D9%86_%D9%85%D8%AD%D9%85%D8%AF_%D8%B3%DB%81%D8%A7%D9%84%D9%88%DB%8C,deaths
کارل فرڈینڈ براون,https://ur.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%84_%D9%81%D8%B1%DA%88%DB%8C%D9%86%DA%88_%D8%A8%D8%B1%D8%A7%D9%88%D9%86,deaths
ایلیا کازان,https://ur.wikipedia.org/wiki/%D8%A7%DB%8C%D9%84%DB%8C%D8%A7_%DA%A9%D8%A7%D8%B2%D8%A7%D9%86,deaths
ڈومینیکا لیگے,https://ur.wikipedia.org/wiki/%DA%88%D9%88%D9%85%DB%8C%D9%86%DB%8C%DA%A9%D8%A7_%D9%84%DB%8C%DA%AF%DB%92,deaths
نادرہ (پاکستانی اداکارہ),https://ur.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D8%B1%DB%81_(%D9%BE%D8%A7%DA%A9%D8%B3%D8%AA%D8%A7%D9%86%DB%8C_%D8%A7%D8%AF%D8%A7%DA%A9%D8%A7%D8%B1%DB%81),deaths
راج ناراین باسو,https://ur.wikipedia.org/wiki/%D8%B1%D8%A7%D8%AC_%D9%86%D8%A7%D8%B1%D8%A7%DB%8C%D9%86_%D8%A8%D8%A7%D8%B3%D9%88,deaths
مکیش (گلوکار),https://ur.wikipedia.org/wiki/%D9%85%DA%A9%DB%8C%D8%B4_(%DA%AF%D9%84%D9%88%DA%A9%D8%A7%D8%B1),deaths
حیات محمد خان,https://ur.wikipedia.org/wiki/%D8%AD%DB%8C%D8%A7%D8%AA_%D9%85%D8%AD%D9%85%D8%AF_%D8%AE%D8%A7%D9%86,deaths
حیدر دہلوی,https://ur.wikipedia.org/wiki/%D8%AD%DB%8C%D8%AF%D8%B1_%D8%AF%DB%81%D9%84%D9%88%DB%8C,deaths
ہری سنگھ نلوہ,https://ur.wikipedia.org/wiki/%DB%81%D8%B1%DB%8C_%D8%B3%D9%86%DA%AF%DA%BE_%D9%86%D9%84%D9%88%DB%81,deaths
فضل حسین گجراتی,https://ur.wikipedia.org/wiki/%D9%81%D8%B6%D9%84_%D8%AD%D8%B3%DB%8C%D9%86_%DA%AF%D8%AC%D8%B1%D8%A7%D8%AA%DB%8C,deaths
نواب میر عثمان علی خان,https://ur.wikipedia.org/wiki/%D9%86%D9%88%D8%A7%D8%A8_%D9%85%DB%8C%D8%B1_%D8%B9%D8%AB%D9%85%D8%A7%D9%86_%D8%B9%D9%84%DB%8C_%D8%AE%D8%A7%D9%86,deaths
داوید بن گوریون,https://ur.wikipedia.org/wiki/%D8%AF%D8%A7%D9%88%DB%8C%D8%AF_%D8%A8%D9%86_%DA%AF%D9%88%D8%B1%DB%8C%D9%88%D9%86,deaths
امیر عبدالرحمن خان,https://ur.wikipedia.org/wiki/%D8%A7%D9%85%DB%8C%D8%B1_%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86_%D8%AE%D8%A7%D9%86,deaths
سلک اسمتا,https://ur.wikipedia.org/wiki/%D8%B3%D9%84%DA%A9_%D8%A7%D8%B3%D9%85%D8%AA%D8%A7,deaths
امراؤ طارق,https://ur.wikipedia.org/wiki/%D8%A7%D9%85%D8%B1%D8%A7%D8%A4_%D8%B7%D8%A7%D8%B1%D9%82,deaths
ریوبی لافون,https://ur.wikipedia.org/wiki/%D8%B1%DB%8C%D9%88%D8%A8%DB%8C_%D9%84%D8%A7%D9%81%D9%88%D9%86,deaths
اریک ایکسل کارل فیلڈ,https://ur.wikipedia.org/wiki/%D8%A7%D8%B1%DB%8C%DA%A9_%D8%A7%DB%8C%DA%A9%D8%B3%D9%84_%DA%A9%D8%A7%D8%B1%D9%84_%D9%81%DB%8C%D9%84%DA%88,deaths
یاور عباس,https://ur.wikipedia.org/wiki/%DB%8C%D8%A7%D9%88%D8%B1_%D8%B9%D8%A8%D8%A7%D8%B3,deaths
آئرستانی کیتھولک جاں نثار,https://ur.wikipedia.org/wiki/%D8%A2%D8%A6%D8%B1%D8%B3%D8%AA%D8%A7%D9%86%DB%8C_%DA%A9%DB%8C%D8%AA%DA%BE%D9%88%D9%84%DA%A9_%D8%AC%D8%A7%DA%BA_%D9%86%D8%AB%D8%A7%D8%B1,deaths
صہبا اختر,https://ur.wikipedia.org/wiki/%D8%B5%DB%81%D8%A8%D8%A7_%D8%A7%D8%AE%D8%AA%D8%B1,deaths
چودھری افضل حق,https://ur.wikipedia.org/wiki/%DA%86%D9%88%D8%AF%DA%BE%D8%B1%DB%8C_%D8%A7%D9%81%D8%B6%D9%84_%D8%AD%D9%82,deaths
سید شہاب الدین (بھارتی سیاست دان),https://ur.wikipedia.org/wiki/%D8%B3%DB%8C%D8%AF_%D8%B4%DB%81%D8%A7%D8%A8_%D8%A7%D9%84%D8%AF%DB%8C%D9%86_(%D8%A8%DA%BE%D8%A7%D8%B1%D8%AA%DB%8C_%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA_%D8%AF%D8%A7%D9%86),deaths
ابراہیم اسماعیل چندریگر,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D8%B1%D8%A7%DB%81%DB%8C%D9%85_%D8%A7%D8%B3%D9%85%D8%A7%D8%B9%DB%8C%D9%84_%DA%86%D9%86%D8%AF%D8%B1%DB%8C%DA%AF%D8%B1,deaths
ایرن مورن,https://ur.wikipedia.org/wiki/%D8%A7%DB%8C%D8%B1%D9%86_%D9%85%D9%88%D8%B1%D9%86,deaths
صفی الرحمٰن مبارک پوری,https://ur.wikipedia.org/wiki/%D8%B5%D9%81%DB%8C_%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%B0%D9%86_%D9%85%D8%A8%D8%A7%D8%B1%DA%A9_%D9%BE%D9%88%D8%B1%DB%8C,deaths
مولیر,https://ur.wikipedia.org/wiki/%D9%85%D9%88%D9%84%DB%8C%D8%B1,deaths
جان جیکب روچسن,https://ur.wikipedia.org/wiki/%D8%AC%D8%A7%D9%86_%D8%AC%DB%8C%DA%A9%D8%A8_%D8%B1%D9%88%DA%86%D8%B3%D9%86,deaths
مائیکل اینجلو,https://ur.wikipedia.org/wiki/%D9%85%D8%A7%D8%A6%DB%8C%DA%A9%D9%84_%D8%A7%DB%8C%D9%86%D8%AC%D9%84%D9%88,deaths
افضال احمد,https://ur.wikipedia.org/wiki/%D8%A7%D9%81%D8%B6%D8%A7%D9%84_%D8%A7%D8%AD%D9%85%D8%AF,deaths
کارل فرڈیننڈ کوری,https://ur.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%D9%84_%D9%81%D8%B1%DA%88%DB%8C%D9%86%D9%86%DA%88_%DA%A9%D9%88%D8%B1%DB%8C,deaths
مالک رام,https://ur.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%DA%A9_%D8%B1%D8%A7%D9%85,deaths
اعزاز چیمہ,https://ur.wikipedia.org/wiki/%D8%A7%D8%B9%D8%B2%D8%A7%D8%B2_%DA%86%DB%8C%D9%85%DB%81,living
عبد الرحمن بن ابو بکر,https://ur.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%B1%D8%AD%D9%85%D9%86_%D8%A8%D9%86_%D8%A7%D8%A8%D9%88_%D8%A8%DA%A9%D8%B1,deaths
اقبال احمد سرڈاگی,https://ur.wikipedia.org/wiki/%D8%A7%D9%82%D8%A8%D8%A7%D9%84_%D8%A7%D8%AD%D9%85%D8%AF_%D8%B3%D8%B1%DA%88%D8%A7%DA%AF%DB%8C,living
رچرڈ ولسٹیٹر,https://ur.wikipedia.org/wiki/%D8%B1%DA%86%D8%B1%DA%88_%D9%88%D9%84%D8%B3%D9%B9%DB%8C%D9%B9%D8%B1,deaths
کمال‌الملک,https://ur.wikipedia.org/wiki/%DA%A9%D9%85%D8%A7%D9%84%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%DA%A9,deaths
عبداللہ بہاولپوری,https://ur.wikipedia.org/wiki/%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%84%DB%81_%D8%A8%DB%81%D8%A7%D9%88%D9%84%D9%BE%D9%88%D8%B1%DB%8C,deaths
ہنرچ رورر,https://ur.wikipedia.org/wiki/%DB%81%D9%86%D8%B1%DA%86_%D8%B1%D9%88%D8%B1%D8%B1,deaths
غلام احمد چشتی,https://ur.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85_%D8%A7%D8%AD%D9%85%D8%AF_%DA%86%D8%B4%D8%AA%DB%8C,deaths
جارج برنارڈ شا,https://ur.wikipedia.org/wiki/%D8%AC%D8%A7%D8%B1%D8%AC_%D8%A8%D8%B1%D9%86%D8%A7%D8%B1%DA%88_%D8%B4%D8%A7,deaths
سلطان راہی,https://ur.wikipedia.org/wiki/%D8%B3%D9%84%D8%B7%D8%A7%D9%86_%D8%B1%D8%A7%DB%81%DB%8C,deaths
امرؤ القیس,https://ur.wikipedia.org/wiki/%D8%A7%D9%85%D8%B1%D8%A4_%D8%A7%D9%84%D9%82%DB%8C%D8%B3,deaths
نکولس ثانی,https://ur.wikipedia.org/wiki/%D9%86%DA%A9%D9%88%D9%84%D8%B3_%D8%AB%D8%A7%D9%86%DB%8C,deaths
ہیرلڈ لیمب,https://ur.wikipedia.org/wiki/%DB%81%DB%8C%D8%B1%D9%84%DA%88_%D9%84%DB%8C%D9%85%D8%A8,deaths
ایما مورانو,https://ur.wikipedia.org/wiki/%D8%A7%DB%8C%D9%85%D8%A7_%D9%85%D9%88%D8%B1%D8%A7%D9%86%D9%88,deaths
آرون بر,https://ur.wikipedia.org/wiki/%D8%A2%D8%B1%D9%88%D9%86_%D8%A8%D8%B1,deaths
الفونسا,https://ur.wikipedia.org/wiki/%D8%A7%D9%84%D9%81%D9%88%D9%86%D8%B3%D8%A7,deaths
پیڑ زیمین,https://ur.wikipedia.org/wiki/%D9%BE%DB%8C%DA%91_%D8%B2%DB%8C%D9%85%DB%8C%D9%86,deaths
نظام الملک طوسی,https://ur.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D9%85_%D8%A7%D9%84%D9%85%D9%84%DA%A9_%D8%B7%D9%88%D8%B3%DB%8C,deaths
نکولے باسو,https://ur.wikipedia.org/wiki/%D9%86%DA%A9%D9%88%D9%84%DB%92_%D8%A8%D8%A7%D8%B3%D9%88,deaths
بلند ایجوت,https://ur.wikipedia.org/wiki/%D8%A8%D9%84%D9%86%D8%AF_%D8%A7%DB%8C%D8%AC%D9%88%D8%AA,deaths
پی بھاسکرن,https://ur.wikipedia.org/wiki/%D9%BE%DB%8C_%D8%A8%DA%BE%D8%A7%D8%B3%DA%A9%D8%B1%D9%86,deaths
شیخ عباس قمی,https://ur.wikipedia.org/wiki/%D8%B4%DB%8C%D8%AE_%D8%B9%D8%A8%D8%A7%D8%B3_%D9%82%D9%85%DB%8C,deaths
الیا پرگوگین,https://ur.wikipedia.org/wiki/%D8%A7%D9%84%DB%8C%D8%A7_%D9%BE%D8%B1%DA%AF%D9%88%DA%AF%DB%8C%D9%86,deaths
گیرالڈین بروکس (اداکارہ),https://ur.wikipedia.org/wiki/%DA%AF%DB%8C%D8%B1%D8%A7%D9%84%DA%88%DB%8C%D9%86_%D8%A8%D8%B1%D9%88%DA%A9%D8%B3_(%D8%A7%D8%AF%D8%A7%DA%A9%D8%A7%D8%B1%DB%81),deaths
غلام حسین ذوالفقار,https://ur.wikipedia.org/wiki/%D8%BA%D9%84%D8%A7%D9%85_%D8%AD%D8%B3%DB%8C%D9%86_%D8%B0%D9%88%D8%A7%D9%84%D9%81%D9%82%D8%A7%D8%B1,deaths
ابو الفداء,https://ur.wikipedia.org/wiki/%D8%A7%D8%A8%D9%88_%D8%A7%D9%84%D9%81%D8%AF%D8%A7%D8%A1,deaths
مصطفٰی کمال اتاترک,https://ur.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%D9%B0%DB%8C_%DA%A9%D9%85%D8%A7%D9%84_%D8%A7%D8%AA%D8%A7%D8%AA%D8%B1%DA%A9,deaths
ایدوارڈ اڈلبرٹڈویسی,https://ur.wikipedia.org/wiki/%D8%A7%DB%8C%D8%AF%D9%88%D8%A7%D8%B1%DA%88_%D8%A7%DA%88%D9%84%D8%A8%D8%B1%D9%B9%DA%88%D9%88%DB%8C%D8%B3%DB%8C,deaths
آرتھر ملر,https://ur.wikipedia.org/wiki/%D8%A2%D8%B1%D8%AA%DA%BE%D8%B1_%D9%85%D9%84%D8%B1,deaths
میکس ڈیلبرگ,https://ur.wikipedia.org/wiki/%D9%85%DB%8C%DA%A9%D8%B3_%DA%88%DB%8C%D9%84%D8%A8%D8%B1%DA%AF,deaths
اورخان اول,https://ur.wikipedia.org/wiki/%D8%A7%D9%88%D8%B1%D8%AE%D8%A7%D9%86_%D8%A7%D9%88%D9%84,deaths
زیکری ٹیلر,https://ur.wikipedia.org/wiki/%D8%B2%DB%8C%DA%A9%D8%B1%DB%8C_%D9%B9%DB%8C%D9%84%D8%B1,deaths
ژا ژا گیبور,https://ur.wikipedia.org/wiki/%DA%98%D8%A7_%DA%98%D8%A7_%DA%AF%DB%8C%D8%A8%D9%88%D8%B1,deaths
شاہ بشارت اللہ بہرائچی,https://ur.wikipedia.org/wiki/%D8%B4%D8%A7%DB%81_%D8%A8%D8%B4%D8%A7%D8%B1%D8%AA_%D8%A7%D9%84%D9%84%DB%81_%D8%A8%DB%81%D8%B1%D8%A7%D8%A6%DA%86%DB%8C,deaths
نوسٹرا ڈیمس,https://ur.wikipedia.org/wiki/%D9%86%D9%88%D8%B3%D9%B9%D8%B1%D8%A7_%DA%88%DB%8C%D9%85%D8%B3,deaths
